address,flat_type,avg resale price,lon,lat
810 TAMPINES AVE 4 SINGAPORE,4 ROOM,434750,103.9366504,1.3464653
810 WOODLANDS ST 81 SINGAPORE,4 ROOM,336666.6666666667,103.7880976,1.4427049
810 WOODLANDS ST 81 SINGAPORE,5 ROOM,372500,103.7880976,1.4427049
810 YISHUN RING RD SINGAPORE,4 ROOM,330000,103.83166,1.416221
810 YISHUN RING RD SINGAPORE,5 ROOM,537250,103.83166,1.416221
811 JURONG WEST ST 81 SINGAPORE,5 ROOM,401000,103.6964772,1.3466882
811 TAMPINES AVE 4 SINGAPORE,4 ROOM,406262.54545454547,103.9373755,1.3465343
811 YISHUN RING RD SINGAPORE,3 ROOM,270000,103.832054,1.416445
812 JURONG WEST ST 81 SINGAPORE,4 ROOM,320428.5714285714,103.6957564,1.346285
812 JURONG WEST ST 81 SINGAPORE,5 ROOM,375600,103.6957564,1.346285
812 TAMPINES AVE 4 SINGAPORE,4 ROOM,425666.6666666667,103.9373755,1.3469734
812 YISHUN RING RD SINGAPORE,4 ROOM,355500,103.8321348,1.417086
812 YISHUN RING RD SINGAPORE,5 ROOM,524000,103.8321348,1.417086
813 JELLICOE RD SINGAPORE,4 ROOM,721250,103.8620706,1.3073806
813 JURONG WEST ST 81 SINGAPORE,4 ROOM,311527.2727272727,103.695721,1.345967
813 JURONG WEST ST 81 SINGAPORE,5 ROOM,362500,103.695721,1.345967
813 TAMPINES ST 81 SINGAPORE,3 ROOM,301977.6,103.9364691,1.3469787
813 TAMPINES ST 81 SINGAPORE,4 ROOM,450000,103.9364691,1.3469787
814 JURONG WEST ST 81 SINGAPORE,4 ROOM,316986,103.6956996,1.3457426
814 JURONG WEST ST 81 SINGAPORE,5 ROOM,360333.3333333333,103.6956996,1.3457426
814 TAMPINES ST 81 SINGAPORE,3 ROOM,331000,103.9366504,1.3472705
814 TAMPINES ST 81 SINGAPORE,4 ROOM,436600,103.9366504,1.3472705
815 JELLICOE RD SINGAPORE,4 ROOM,699000,103.8616176,1.3068711
815 JELLICOE RD SINGAPORE,5 ROOM,820000,103.8616176,1.3068711
815 JURONG WEST ST 81 SINGAPORE,4 ROOM,310166.6666666667,103.6957777,1.3453475
815 JURONG WEST ST 81 SINGAPORE,5 ROOM,371600,103.6957777,1.3453475
815 TAMPINES AVE 4 SINGAPORE,4 ROOM,420000,103.9374662,1.3473389
815 TAMPINES AVE 4 SINGAPORE,5 ROOM,543644.4444444445,103.9374662,1.3473389
816 JELLICOE RD SINGAPORE,4 ROOM,659666.6666666666,103.8611667,1.307099
816 JELLICOE RD SINGAPORE,5 ROOM,828666.6666666666,103.8611667,1.307099
816 JURONG WEST ST 81 SINGAPORE,4 ROOM,334425,103.6964769,1.3456626
816 JURONG WEST ST 81 SINGAPORE,5 ROOM,375000,103.6964769,1.3456626
816 TAMPINES AVE 4 SINGAPORE,5 ROOM,553333.3333333334,103.9380332,1.3475982
816 WOODLANDS ST 82 SINGAPORE,3 ROOM,290000,103.7900573,1.4420492
816 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,718000,103.7900573,1.4420492
816 YISHUN ST 81 SINGAPORE,4 ROOM,340600,103.8332645,1.4117023
816 YISHUN ST 81 SINGAPORE,5 ROOM,516666.6666666667,103.8332645,1.4117023
817 JURONG WEST ST 81 SINGAPORE,4 ROOM,331000,103.6958433,1.3445672
817 JURONG WEST ST 81 SINGAPORE,5 ROOM,388360,103.6958433,1.3445672
817 TAMPINES ST 81 SINGAPORE,3 ROOM,327666.6666666667,103.936741,1.3476359
817 TAMPINES ST 81 SINGAPORE,4 ROOM,451229.3333333333,103.936741,1.3476359
817 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,511250,103.7908819,1.4418985
817 YISHUN ST 81 SINGAPORE,4 ROOM,325000,103.8339212,1.4120833
818 JURONG WEST ST 81 SINGAPORE,5 ROOM,424577.6,103.6952102,1.3453035
818 TAMPINES ST 81 SINGAPORE,3 ROOM,334375,103.9369223,1.3479276
818 TAMPINES ST 81 SINGAPORE,4 ROOM,400000,103.9369223,1.3479276
818 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,714500,103.7900573,1.4416821
819 JURONG WEST ST 81 SINGAPORE,5 ROOM,368000,103.6951197,1.3458901
819 TAMPINES ST 81 SINGAPORE,3 ROOM,321250,103.9369223,1.3483668
819 TAMPINES ST 81 SINGAPORE,4 ROOM,367500,103.9369223,1.3483668
819 TAMPINES ST 81 SINGAPORE,5 ROOM,609000,103.9369223,1.3483668
819 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,560000,103.7907008,1.4410921
81A LOR 4 TOA PAYOH SINGAPORE,4 ROOM,660000,103.8500266,1.3354694
81A LOR 4 TOA PAYOH SINGAPORE,5 ROOM,805750,103.8500266,1.3354694
81B LOR 4 TOA PAYOH SINGAPORE,4 ROOM,660700,103.8497523,1.3359802
81B LOR 4 TOA PAYOH SINGAPORE,5 ROOM,769000,103.8497523,1.3359802
82 BEDOK NTH RD SINGAPORE,4 ROOM,370375,103.9403668,1.3295396
82 COMMONWEALTH CL SINGAPORE,2 ROOM,213250,103.8004802,1.3042878
82 COMMONWEALTH CL SINGAPORE,3 ROOM,276142.85714285716,103.8004802,1.3042878
82 COMMONWEALTH CL SINGAPORE,4 ROOM,400000,103.8004802,1.3042878
82 LOR 4 TOA PAYOH SINGAPORE,4 ROOM,588500,103.8483915,1.3356304
82 LOR 4 TOA PAYOH SINGAPORE,5 ROOM,802000,103.8483915,1.3356304
82 MACPHERSON LANE SINGAPORE,3 ROOM,251629.33333333334,103.8857179,1.3323419
82 REDHILL LANE SINGAPORE,5 ROOM,876333.3333333334,103.8194978,1.2874326
82 STRATHMORE AVE SINGAPORE,4 ROOM,725000,103.8087887,1.2947137
82 STRATHMORE AVE SINGAPORE,5 ROOM,871000,103.8087887,1.2947137
82 WHAMPOA DR SINGAPORE,3 ROOM,270727.71428571426,103.8565444,1.3239466
820 JURONG WEST ST 81 SINGAPORE,4 ROOM,314333.3333333333,103.6951876,1.3463477
820 JURONG WEST ST 81 SINGAPORE,5 ROOM,333000,103.6951876,1.3463477
820 TAMPINES ST 81 SINGAPORE,3 ROOM,307500,103.9361065,1.3479324
820 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,723666.6666666666,103.7903386,1.4411678
820 YISHUN ST 81 SINGAPORE,4 ROOM,350166.6666666667,103.8337174,1.413093
820 YISHUN ST 81 SINGAPORE,5 ROOM,491000,103.8337174,1.413093
821 JURONG WEST ST 81 SINGAPORE,4 ROOM,327000,103.6945771,1.3470653
821 JURONG WEST ST 81 SINGAPORE,5 ROOM,373428.5714285714,103.6945771,1.3470653
821 WOODLANDS ST 82 SINGAPORE,4 ROOM,300000,103.7900883,1.4408748
821 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,745000,103.7900883,1.4408748
821 YISHUN ST 81 SINGAPORE,4 ROOM,396500,103.8342609,1.4132364
821 YISHUN ST 81 SINGAPORE,5 ROOM,480333.3333333333,103.8342609,1.4132364
822 JURONG WEST ST 81 SINGAPORE,4 ROOM,323000,103.6935818,1.3468512
822 JURONG WEST ST 81 SINGAPORE,5 ROOM,368333.3333333333,103.6935818,1.3468512
822 TAMPINES ST 81 SINGAPORE,3 ROOM,301500,103.9344749,1.3483079
822 WOODLANDS ST 82 SINGAPORE,5 ROOM,449000,103.7894235,1.4419063
823 JURONG WEST ST 81 SINGAPORE,4 ROOM,307000,103.6943056,1.3467006
823 JURONG WEST ST 81 SINGAPORE,5 ROOM,360177.6,103.6943056,1.3467006
823 WOODLANDS ST 82 SINGAPORE,4 ROOM,378000,103.7894558,1.440898
823 WOODLANDS ST 82 SINGAPORE,5 ROOM,472500,103.7894558,1.440898
824 JURONG WEST ST 81 SINGAPORE,4 ROOM,322080,103.6938984,1.3465198
824 JURONG WEST ST 81 SINGAPORE,5 ROOM,357222,103.6938984,1.3465198
824 TAMPINES ST 81 SINGAPORE,3 ROOM,305600,103.9327527,1.3490499
824 WOODLANDS ST 81 SINGAPORE,4 ROOM,311142.85714285716,103.788708,1.4394182
824 WOODLANDS ST 81 SINGAPORE,5 ROOM,438999.5,103.788708,1.4394182
824 YISHUN ST 81 SINGAPORE,EXECUTIVE,623714.2857142857,103.8332645,1.4136825
825 JURONG WEST ST 81 SINGAPORE,4 ROOM,322333.3333333333,103.6933102,1.3461935
825 JURONG WEST ST 81 SINGAPORE,5 ROOM,375000,103.6933102,1.3461935
825 TAMPINES ST 81 SINGAPORE,3 ROOM,311666.6666666667,103.9327527,1.3494891
825 WOODLANDS ST 81 SINGAPORE,4 ROOM,323200,103.7896142,1.4388967
825 WOODLANDS ST 81 SINGAPORE,5 ROOM,443962.6666666667,103.7896142,1.4388967
825 YISHUN ST 81 SINGAPORE,3 ROOM,293472,103.8329022,1.4142715
825 YISHUN ST 81 SINGAPORE,4 ROOM,397875,103.8329022,1.4142715
826 JURONG WEST ST 81 SINGAPORE,4 ROOM,324000,103.6945091,1.3460584
826 JURONG WEST ST 81 SINGAPORE,5 ROOM,368250,103.6945091,1.3460584
826 TAMPINES ST 81 SINGAPORE,3 ROOM,320857.14285714284,103.9336591,1.3493374
826 WOODLANDS ST 81 SINGAPORE,5 ROOM,466000,103.789501,1.4392828
826 YISHUN ST 81 SINGAPORE,EXECUTIVE,604000,103.8325399,1.4140537
827 JURONG WEST ST 81 SINGAPORE,EXECUTIVE,482500,103.6930385,1.345609
827 TAMPINES ST 81 SINGAPORE,3 ROOM,311500,103.9337498,1.3497029
827 WOODLANDS ST 81 SINGAPORE,EXECUTIVE,596666.6666666666,103.7894331,1.4397053
827 YISHUN ST 81 SINGAPORE,EXECUTIVE,648472,103.832472,1.4148059
828 JURONG WEST ST 81 SINGAPORE,EXECUTIVE,480750,103.6930385,1.3451694
828 TAMPINES ST 81 SINGAPORE,3 ROOM,325750,103.9351094,1.3487434
828 WOODLANDS ST 81 SINGAPORE,EXECUTIVE,470000,103.7898859,1.4397025
828 YISHUN ST 81 SINGAPORE,EXECUTIVE,615285.7142857143,103.8329928,1.4150778
828A JURONG WEST ST 81 SINGAPORE,EXECUTIVE,541250,103.6935813,1.3450198
829 JURONG WEST ST 81 SINGAPORE,EXECUTIVE,482500,103.6940564,1.3449621
829 TAMPINES ST 81 SINGAPORE,3 ROOM,293000,103.9348375,1.3492574
829 WOODLANDS ST 83 SINGAPORE,EXECUTIVE,520000,103.7901428,1.4396707
829 YISHUN ST 81 SINGAPORE,3 ROOM,287200,103.8330834,1.4145638
829 YISHUN ST 81 SINGAPORE,4 ROOM,388200,103.8330834,1.4145638
82A LOR 4 TOA PAYOH SINGAPORE,4 ROOM,635000,103.848935,1.3359933
82A LOR 4 TOA PAYOH SINGAPORE,5 ROOM,815222,103.848935,1.3359933
82B LOR 4 TOA PAYOH SINGAPORE,4 ROOM,590000,103.8487085,1.3356652
82B LOR 4 TOA PAYOH SINGAPORE,5 ROOM,818833.3333333334,103.8487085,1.3356652
83 COMMONWEALTH CL SINGAPORE,2 ROOM,205857.14285714287,103.8004802,1.3047999
83 COMMONWEALTH CL SINGAPORE,3 ROOM,308271.55555555556,103.8004802,1.3047999
83 LOR 2 TOA PAYOH SINGAPORE,3 ROOM,281666.6666666667,103.8479661,1.3357938
83 MACPHERSON LANE SINGAPORE,3 ROOM,259000,103.8854889,1.3316105
83 REDHILL LANE SINGAPORE,4 ROOM,660000,103.8192741,1.2869491
83 REDHILL LANE SINGAPORE,5 ROOM,912000,103.8192741,1.2869491
83 STRATHMORE AVE SINGAPORE,4 ROOM,690000,103.8082907,1.2948628
83 STRATHMORE AVE SINGAPORE,5 ROOM,946333.3333333334,103.8082907,1.2948628
83 WHAMPOA DR SINGAPORE,4 ROOM,394666.6666666667,103.857088,1.3236508
830 HOUGANG CTRL SINGAPORE,4 ROOM,447500,103.8901578,1.3709751
830 HOUGANG CTRL SINGAPORE,5 ROOM,591000,103.8901578,1.3709751
830 JURONG WEST ST 81 SINGAPORE,EXECUTIVE,477500,103.6934588,1.3453583
830 TAMPINES ST 82 SINGAPORE,3 ROOM,304666.6666666667,103.9347468,1.3499167
830 TAMPINES ST 82 SINGAPORE,4 ROOM,398000,103.9347468,1.3499167
830 WOODLANDS ST 83 SINGAPORE,3 ROOM,250000,103.7907935,1.4393102
830 WOODLANDS ST 83 SINGAPORE,4 ROOM,325000,103.7907935,1.4393102
830 WOODLANDS ST 83 SINGAPORE,EXECUTIVE,746500,103.7907935,1.4393102
830 YISHUN ST 81 SINGAPORE,3 ROOM,262000,103.8339891,1.4141182
830 YISHUN ST 81 SINGAPORE,4 ROOM,388977.6,103.8339891,1.4141182
830A JURONG WEST ST 81 SINGAPORE,EXECUTIVE,474333.3333333333,103.6941242,1.3452364
831 HOUGANG CTRL SINGAPORE,4 ROOM,453714.28571428574,103.8900672,1.3714884
831 HOUGANG CTRL SINGAPORE,5 ROOM,550000,103.8900672,1.3714884
831 JURONG WEST ST 81 SINGAPORE,EXECUTIVE,487672,103.6946896,1.3449585
831 TAMPINES ST 83 SINGAPORE,3 ROOM,291250,103.9344749,1.3501379
831 TAMPINES ST 83 SINGAPORE,4 ROOM,380444.3333333333,103.9344749,1.3501379
831 WOODLANDS ST 83 SINGAPORE,4 ROOM,292250,103.7913346,1.4395467
831 WOODLANDS ST 83 SINGAPORE,5 ROOM,373555.2,103.7913346,1.4395467
832 HOUGANG CTRL SINGAPORE,4 ROOM,452377.6,103.8897048,1.3706115
832 HOUGANG CTRL SINGAPORE,5 ROOM,612888,103.8897048,1.3706115
832 JURONG WEST ST 81 SINGAPORE,4 ROOM,315000,103.6950966,1.3442968
832 JURONG WEST ST 81 SINGAPORE,5 ROOM,385250,103.6950966,1.3442968
832 TAMPINES ST 82 SINGAPORE,4 ROOM,389800,103.935336,1.3500963
832 WOODLANDS ST 83 SINGAPORE,4 ROOM,305000,103.790565,1.4396616
832 WOODLANDS ST 83 SINGAPORE,EXECUTIVE,708888.8888888889,103.790565,1.4396616
832 YISHUN ST 81 SINGAPORE,4 ROOM,408772,103.8348949,1.4145528
832 YISHUN ST 81 SINGAPORE,5 ROOM,468000,103.8348949,1.4145528
833 HOUGANG CTRL SINGAPORE,EXECUTIVE,753714.2857142857,103.8894632,1.3704471
833 JURONG WEST ST 81 SINGAPORE,4 ROOM,338200,103.6943048,1.3439167
833 JURONG WEST ST 81 SINGAPORE,5 ROOM,377500,103.6943048,1.3439167
833 TAMPINES ST 83 SINGAPORE,4 ROOM,394666.6666666667,103.9340217,1.3506529
833 WOODLANDS ST 83 SINGAPORE,EXECUTIVE,537750,103.790508,1.440142
833 YISHUN ST 81 SINGAPORE,3 ROOM,275977.6,103.8341703,1.4144105
833 YISHUN ST 81 SINGAPORE,4 ROOM,407000,103.8341703,1.4144105
834 HOUGANG CTRL SINGAPORE,EXECUTIVE,755114.2857142857,103.889886,1.3699512
834 TAMPINES ST 82 SINGAPORE,3 ROOM,294900,103.935715,1.350247
834 TAMPINES ST 82 SINGAPORE,4 ROOM,400000,103.935715,1.350247
834 WOODLANDS ST 83 SINGAPORE,3 ROOM,265000,103.7915966,1.440019
834 WOODLANDS ST 83 SINGAPORE,EXECUTIVE,660422.2222222222,103.7915966,1.440019
834 YISHUN ST 81 SINGAPORE,EXECUTIVE,606500,103.8339891,1.4149984
835 HOUGANG CTRL SINGAPORE,4 ROOM,467333.3333333333,103.8897048,1.3703185
835 JURONG WEST ST 81 SINGAPORE,4 ROOM,329666.6666666667,103.6937598,1.3436249
835 JURONG WEST ST 81 SINGAPORE,5 ROOM,398000,103.6937598,1.3436249
835 WOODLANDS ST 83 SINGAPORE,3 ROOM,260000,103.7911535,1.4405021
835 WOODLANDS ST 83 SINGAPORE,4 ROOM,320000,103.7911535,1.4405021
835 WOODLANDS ST 83 SINGAPORE,EXECUTIVE,742500,103.7911535,1.4405021
835 YISHUN ST 81 SINGAPORE,4 ROOM,397500,103.8333778,1.4150571
836 HOUGANG CTRL SINGAPORE,4 ROOM,519666.6666666667,103.8908827,1.3699453
836 HOUGANG CTRL SINGAPORE,5 ROOM,672962.6666666666,103.8908827,1.3699453
836 JURONG WEST ST 81 SINGAPORE,4 ROOM,327750,103.6933981,1.3425961
836 JURONG WEST ST 81 SINGAPORE,5 ROOM,388250,103.6933981,1.3425961
836 TAMPINES ST 82 SINGAPORE,4 ROOM,410500,103.9352001,1.3505729
836 WOODLANDS ST 83 SINGAPORE,4 ROOM,350000,103.7916968,1.4400583
836 WOODLANDS ST 83 SINGAPORE,5 ROOM,441666.6666666667,103.7916968,1.4400583
836 YISHUN ST 81 SINGAPORE,EXECUTIVE,657500,103.8330834,1.4153706
837 HOUGANG CTRL SINGAPORE,4 ROOM,516000,103.891653,1.3693914
837 HOUGANG CTRL SINGAPORE,5 ROOM,646950,103.891653,1.3693914
837 JURONG WEST ST 81 SINGAPORE,4 ROOM,340500,103.6930362,1.3434041
837 JURONG WEST ST 81 SINGAPORE,5 ROOM,403000,103.6930362,1.3434041
837 TAMPINES ST 83 SINGAPORE,4 ROOM,398800,103.9343843,1.3508704
837 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,528333.3333333334,103.7915367,1.4413314
837 YISHUN ST 81 SINGAPORE,EXECUTIVE,652888,103.833023,1.4160502
838 HOUGANG CTRL SINGAPORE,4 ROOM,533333.3333333334,103.8908827,1.3703848
838 HOUGANG CTRL SINGAPORE,5 ROOM,623333.3333333334,103.8908827,1.3703848
838 JURONG WEST ST 81 SINGAPORE,5 ROOM,376412.5714285714,103.6934001,1.3439218
838 TAMPINES ST 82 SINGAPORE,4 ROOM,402164.6666666667,103.9353813,1.3507914
838 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,513000,103.7911535,1.4418968
838 YISHUN ST 81 SINGAPORE,4 ROOM,400000,103.8332837,1.4164017
838 YISHUN ST 81 SINGAPORE,5 ROOM,523444,103.8332837,1.4164017
839 JURONG WEST ST 81 SINGAPORE,4 ROOM,325000,103.6926761,1.3436329
839 JURONG WEST ST 81 SINGAPORE,5 ROOM,365500,103.6926761,1.3436329
839 TAMPINES ST 83 SINGAPORE,4 ROOM,388000,103.9344976,1.3511809
839 WOODLANDS ST 82 SINGAPORE,4 ROOM,345000,103.7917604,1.442622
839 WOODLANDS ST 82 SINGAPORE,5 ROOM,406000,103.7917604,1.442622
839 YISHUN ST 81 SINGAPORE,3 ROOM,325000,103.833616,1.415913
839 YISHUN ST 81 SINGAPORE,4 ROOM,389333.3333333333,103.833616,1.415913
84 BEDOK NTH ST 4 SINGAPORE,3 ROOM,281500,103.9396416,1.3318119
84 COMMONWEALTH CL SINGAPORE,2 ROOM,185000,103.799502,1.3037133
84 COMMONWEALTH CL SINGAPORE,3 ROOM,301500,103.799502,1.3037133
84 LOR 2 TOA PAYOH SINGAPORE,4 ROOM,632666.6666666666,103.8477571,1.3352864
84 TELOK BLANGAH HTS SINGAPORE,5 ROOM,738400,103.8099886,1.2769561
84 WHAMPOA DR SINGAPORE,4 ROOM,361250,103.8570266,1.3233427
840 JURONG WEST ST 81 SINGAPORE,4 ROOM,316333.3333333333,103.6921335,1.3442221
840 JURONG WEST ST 81 SINGAPORE,5 ROOM,365000,103.6921335,1.3442221
840 TAMPINES ST 82 SINGAPORE,4 ROOM,377142.85714285716,103.9356533,1.3510826
840 TAMPINES ST 82 SINGAPORE,5 ROOM,501880,103.9356533,1.3510826
840 WOODLANDS ST 82 SINGAPORE,4 ROOM,310142.85714285716,103.7922546,1.4438674
840 YISHUN ST 81 SINGAPORE,3 ROOM,298629.3333333333,103.8334937,1.4156702
840 YISHUN ST 81 SINGAPORE,4 ROOM,413250,103.8334937,1.4156702
841 JURONG WEST ST 81 SINGAPORE,EXECUTIVE,494629.3333333333,103.6929479,1.344657
841 TAMPINES ST 83 SINGAPORE,4 ROOM,375625,103.9345656,1.3515282
841 WOODLANDS ST 82 SINGAPORE,4 ROOM,325000,103.7916062,1.443509
841 WOODLANDS ST 82 SINGAPORE,5 ROOM,382500,103.7916062,1.443509
841 YISHUN ST 81 SINGAPORE,4 ROOM,413140,103.834256,1.416011
841 YISHUN ST 81 SINGAPORE,5 ROOM,531500,103.834256,1.416011
842 JURONG WEST ST 81 SINGAPORE,EXECUTIVE,515000,103.6934907,1.3445807
842 SIMS AVE SINGAPORE,EXECUTIVE,794600,103.9017566,1.3179794
842 TAMPINES ST 82 SINGAPORE,4 ROOM,379000,103.9358119,1.3517954
842 TAMPINES ST 82 SINGAPORE,5 ROOM,512500,103.9358119,1.3517954
842 WOODLANDS ST 82 SINGAPORE,4 ROOM,313063.4285714286,103.7926349,1.4434725
842B TAMPINES ST 82 SINGAPORE,4 ROOM,475833.3333333333,103.936741,1.3513691
842B TAMPINES ST 82 SINGAPORE,5 ROOM,580625,103.936741,1.3513691
842C TAMPINES ST 82 SINGAPORE,5 ROOM,624500,103.9370129,1.3519531
842D TAMPINES ST 82 SINGAPORE,4 ROOM,493000,103.9377381,1.3506312
842D TAMPINES ST 82 SINGAPORE,5 ROOM,662500,103.9377381,1.3506312
842E TAMPINES ST 82 SINGAPORE,5 ROOM,586500,103.9384633,1.3517982
842F TAMPINES ST 82 SINGAPORE,4 ROOM,450000,103.937852,1.35198
842F TAMPINES ST 82 SINGAPORE,5 ROOM,633000,103.937852,1.35198
842G TAMPINES ST 82 SINGAPORE,4 ROOM,485962.6666666667,103.937262,1.352196
842G TAMPINES ST 82 SINGAPORE,5 ROOM,596500,103.937262,1.352196
842H TAMPINES ST 82 SINGAPORE,4 ROOM,477166.6666666667,103.936741,1.3509299
842H TAMPINES ST 82 SINGAPORE,5 ROOM,612500,103.936741,1.3509299
843 JURONG WEST ST 81 SINGAPORE,4 ROOM,332500,103.6940109,1.3444129
843 JURONG WEST ST 81 SINGAPORE,5 ROOM,428000,103.6940109,1.3444129
843 TAMPINES ST 83 SINGAPORE,4 ROOM,378642.85714285716,103.9350188,1.3517452
843 TAMPINES ST 83 SINGAPORE,5 ROOM,506500,103.9350188,1.3517452
843 WOODLANDS ST 82 SINGAPORE,4 ROOM,312066.6666666667,103.7927834,1.4431347
844 JURONG WEST ST 81 SINGAPORE,4 ROOM,343250,103.6924956,1.3453923
844 JURONG WEST ST 81 SINGAPORE,5 ROOM,373500,103.6924956,1.3453923
844 WOODLANDS AVE 4 SINGAPORE,4 ROOM,338000,103.7931682,1.4439215
844 WOODLANDS AVE 4 SINGAPORE,5 ROOM,391500,103.7931682,1.4439215
844 YISHUN ST 81 SINGAPORE,4 ROOM,395250,103.8350761,1.4154318
844 YISHUN ST 81 SINGAPORE,5 ROOM,487600,103.8350761,1.4154318
845 JURONG WEST ST 81 SINGAPORE,4 ROOM,328250,103.6924179,1.3453582
845 TAMPINES ST 83 SINGAPORE,3 ROOM,326250,103.9348375,1.3521854
845 TAMPINES ST 83 SINGAPORE,4 ROOM,426833.3333333333,103.9348375,1.3521854
845 WOODLANDS ST 82 SINGAPORE,4 ROOM,308666.6666666667,103.7927834,1.4427677
846 JURONG WEST ST 81 SINGAPORE,5 ROOM,357500,103.6914724,1.3454551
846 SIMS AVE SINGAPORE,EXECUTIVE,844837.5384615385,103.901755,1.3176238
846 TAMPINES ST 82 SINGAPORE,3 ROOM,304200,103.9358346,1.3521796
846 TAMPINES ST 82 SINGAPORE,4 ROOM,401500,103.9358346,1.3521796
846 WOODLANDS AVE 4 SINGAPORE,4 ROOM,336666.6666666667,103.7934851,1.4435158
846 WOODLANDS AVE 4 SINGAPORE,5 ROOM,424500,103.7934851,1.4435158
846 YISHUN RING RD SINGAPORE,4 ROOM,350000,103.8345779,1.4167918
847 JURONG WEST ST 81 SINGAPORE,4 ROOM,337666.6666666667,103.6921338,1.3453944
847 JURONG WEST ST 81 SINGAPORE,5 ROOM,420500,103.6921338,1.3453944
847 TAMPINES ST 83 SINGAPORE,3 ROOM,321800,103.9351094,1.3524767
847 TAMPINES ST 83 SINGAPORE,4 ROOM,454000,103.9351094,1.3524767
847 WOODLANDS ST 82 SINGAPORE,3 ROOM,270000,103.7916968,1.4421137
847 WOODLANDS ST 82 SINGAPORE,4 ROOM,345000,103.7916968,1.4421137
847 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,676400,103.7916968,1.4421137
848 JURONG WEST ST 81 SINGAPORE,4 ROOM,318750,103.6920981,1.3460634
848 JURONG WEST ST 81 SINGAPORE,5 ROOM,377500,103.6920981,1.3460634
848 TAMPINES ST 82 SINGAPORE,3 ROOM,330000,103.9360159,1.3524714
848 TAMPINES ST 82 SINGAPORE,4 ROOM,453500,103.9360159,1.3524714
848 WOODLANDS ST 82 SINGAPORE,4 ROOM,310000,103.7919684,1.4418184
848 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,682000,103.7919684,1.4418184
848 YISHUN ST 81 SINGAPORE,5 ROOM,475000,103.8350761,1.4162387
849 JURONG WEST ST 81 SINGAPORE,5 ROOM,373071.4285714286,103.6917404,1.345862
849 TAMPINES ST 83 SINGAPORE,3 ROOM,280000,103.935495,1.352896
849 TAMPINES ST 83 SINGAPORE,4 ROOM,355000,103.935495,1.352896
849 WOODLANDS ST 82 SINGAPORE,4 ROOM,315000,103.792059,1.441304
849 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,650000,103.792059,1.441304
849 YISHUN RING RD SINGAPORE,3 ROOM,303250,103.8354447,1.4168272
84A LOR 2 TOA PAYOH SINGAPORE,4 ROOM,713000,103.8468972,1.3353816
84A LOR 2 TOA PAYOH SINGAPORE,5 ROOM,893750,103.8468972,1.3353816
84B LOR 2 TOA PAYOH SINGAPORE,5 ROOM,840200,103.8467159,1.3358244
85 CIRCUIT RD SINGAPORE,3 ROOM,215625,103.8857443,1.3226965
85 COMMONWEALTH CL SINGAPORE,2 ROOM,198000,103.7993936,1.3042207
85 COMMONWEALTH CL SINGAPORE,3 ROOM,268333.3333333333,103.7993936,1.3042207
85 LOR 4 TOA PAYOH SINGAPORE,3 ROOM,200000,103.8484195,1.3363581
85 TELOK BLANGAH HTS SINGAPORE,4 ROOM,568000,103.8087208,1.2772555
85 TELOK BLANGAH HTS SINGAPORE,5 ROOM,722857.1428571428,103.8087208,1.2772555
85 WHAMPOA DR SINGAPORE,3 ROOM,260841.14285714287,103.8563633,1.3227768
850 HOUGANG CTRL SINGAPORE,EXECUTIVE,763875,103.8931481,1.3700784
850 JURONG WEST ST 81 SINGAPORE,4 ROOM,321500,103.6918399,1.3463667
850 JURONG WEST ST 81 SINGAPORE,5 ROOM,383666.6666666667,103.6918399,1.3463667
850 TAMPINES ST 82 SINGAPORE,3 ROOM,310000,103.9360333,1.3530596
850 TAMPINES ST 82 SINGAPORE,4 ROOM,376666.6666666667,103.9360333,1.3530596
850 WOODLANDS ST 82 SINGAPORE,4 ROOM,318500,103.792059,1.440937
850 WOODLANDS ST 82 SINGAPORE,EXECUTIVE,707000,103.792059,1.440937
850 YISHUN ST 81 SINGAPORE,4 ROOM,381250,103.83596,1.416346
850 YISHUN ST 81 SINGAPORE,5 ROOM,491500,103.83596,1.416346
851 HOUGANG CTRL SINGAPORE,EXECUTIVE,852200,103.8937132,1.370122
851 JURONG WEST ST 81 SINGAPORE,4 ROOM,319000,103.692315,1.3467119
851 JURONG WEST ST 81 SINGAPORE,5 ROOM,365000,103.692315,1.3467119
851 TAMPINES ST 83 SINGAPORE,3 ROOM,330625,103.9349281,1.352917
851 TAMPINES ST 83 SINGAPORE,4 ROOM,428377.6,103.9349281,1.352917
851 WOODLANDS ST 83 SINGAPORE,5 ROOM,409600,103.7923306,1.4404214
851 YISHUN ST 81 SINGAPORE,4 ROOM,371500,103.836647,1.415682
851 YISHUN ST 81 SINGAPORE,5 ROOM,499296,103.836647,1.415682
