"","Address","Info","Area","Price"
"2624","  Blk 109 Clementi Street 11","3 Room •Model A(modified) • Built-1984","67 sqm / $610 psf(Built)","$439,888"
"2625","  Blk 213 Bukit Batok Street 21","3 Room •New Generation • Built-1984","67 sqm / $450 psf(Built)","$325,000"
"2626","  Blk 556 Ang Mo Kio Avenue 10","4 Room •New Generation • Built-1980","92 sqm / $442 psf(Built)","$438,000"
"2627","  Blk 747B Belvia","5 Room •Standard • Built-2014","105 sqm","View to offer"
"2628","  Blk 11 Holland Drive","3 Room •Na • Built-1975","65 sqm / $654 psf(Built)","$458,000"
"2629","  Blk 523A Tampines Central 7","5 Room •Improved • Built-2015","113 sqm / $534 psf(Built)","$650,000"
"2630","  Blk 11 Upper Boon Keng Road","3 Room •Improved(modified • Built-1974","75 sqm / $570 psf(Built)","$460,000"
"2631","  Blk 311B Trivelis","4 Room •Model A • Built-2014","80 sqm / $845 psf(Built)","$728,000"
"2632","  Blk 311A Trivelis","4 Room •New Generation • Built-2014","80 sqm / $998 psf(Built)","$860,000"
"2633","  Blk 139A The Peak @ Toa Payoh","4 Room •Standard • Built-2012","91 sqm / $987 psf(Built)","$968,000"
"2634","  Blk 477B Upper Serangoon View","5 Room •Improved • Built-2016","112 sqm / $578 psf(Built)","$698,000"
"2635","  Blk 306A Anchorvale Link","5 Room •Built-2002","110 sqm / $421 psf(Built)","$499,000"
"2636","  Blk 212A Punggol Walk","4 Room •Model A • Built-2015","93 sqm / $497 psf(Built)","$498,000"
"2637","  Blk 117 Clementi Street 13","4 Room •Model A • Built-1984","104 sqm / $531 psf(Built)","$595,000"
"2638","  Blk 114 Bishan Street 12","4 Room •Simplified • Built-1986","84 sqm / $639 psf(Built)","$578,000"
"2639","  Blk 22 Eunos Crescent","5 Room •Simplified • Built-1977","123 sqm / $377 psf(Built)","$500,000"
"2640","  Blk 308C Punggol Walk","4 Room •Model A • Built-2016","94 sqm / $563 psf(Built)","$570,000"
"2641","  Blk 137 Serangoon North Avenue 2","5 Room •Improved • Built-1989","121 sqm / $430 psf(Built)","$560,000"
"2642","  Blk 270B Punggol Field","5 Room •Improved • Built-2013","115 sqm / $504 psf(Built)","$625,000"
"2643","  Blk 311A Trivelis","4 Room •New Generation • Built-2014","81 sqm / $834 psf(Built)","$728,000"
"2644","  Blk 672D Edgefield Plains","4 Room •Model A • Built-2014","90 sqm / $495 psf(Built)","$480,000"
"2645","  Blk 311A Trivelis","3 Room •Model A • Built-2014","60 sqm / $897 psf(Built)","$580,000"
"2646","  Blk 661C Edgedale Plains","5 Room •Improved • Built-2016","112 sqm / $518 psf(Built)","$625,000"
"2647","  Blk 344 Ubi Avenue 1","4 Room •Simplified • Built-1985","84 sqm / $539 psf(Built)","$488,000"
"2648","  Blk 8 City View @ Boon Keng","5 Room •Improved • Built-2011","113 sqm / $756 psf(Built)","$920,000"
"2649","  Blk 472C Fernvale Rivergrove","5 Room •Standard • Built-2016","113 sqm / $501 psf(Built)","$610,000"
"2650","  Blk 467B Fernvale Link","4 Room •Model A • Built-2016","93 sqm / $449 psf(Built)","$450,000"
"2651","  Blk 671A Edgefield Plains","4 Room •Model A • Built-2015","92 sqm / $484 psf(Built)","$480,000"
"2652","  Blk 86 Dawson Road","5 Room •Improved • Built-2016","108 sqm / $816 psf(Built)","$950,000"
"2653","  Blk 119B Kim Tian Road","4 Room •Model A • Built-2001","92 sqm / $757 psf(Built)","$750,000"
"2654","  Blk 138C Lake Vista @ Yuan Ching","3 Room •New Generation • Built-2014","75 sqm / $631 psf(Built)","$510,000"
"2655","  Blk 807B Choa Chu Kang Avenue 1","5 Room •Improved • Built-2015","112 sqm / $480 psf(Built)","$580,000"
"2656","  Blk 125 Bishan Street 12","4 Room •Standard • Built-1987","83 sqm / $558 psf(Built)","$499,000"
"2657","  Blk 841 Jurong West Street 81","HDB Executive •Apartment • Built-1993","147 sqm / $328 psf(Built)","$520,000"
"2658","  Blk 310 Shunfu Road","5 Room •Improved • Built-1984","121 sqm / $559 psf(Built)","$728,000"
"2659","  Blk 664B Punggol Drive","5 Room •Improved • Built-2016","110 sqm / $590 psf(Built)","$699,000"
"2660","  Blk 672C Edgefield Plains","2 Room •Built-2015","44 sqm / $566 psf(Built)","$268,000"
"2661","  Blk 280 Toh Guan Road","4 Room •New Generation • Built-1998","90 sqm / $505 psf(Built)","$490,000"
"2662","  Blk 511 Woodlands Drive 14","4 Room •Model A • Built-1999","107 sqm / $414 psf(Built)","$478,000"
"2663","  Blk 405C Fernvale Lane","4 Room •Model A • Built-2004","93 sqm / $419 psf(Built)","$420,000"
"2664","  Blk 195A Punggol Road","4 Room •Model A • Built-2007","90 sqm / $479 psf(Built)","$465,000"
"2665","  Blk 81B Lorong 4 Toa Payoh","5 Room •Improved • Built-1997","121 sqm / $613 psf(Built)","$799,000"
"2666","  Blk 807C Chai Chee Road","4 Room •Simplified • Built-2016","93 sqm / $637 psf(Built)","$638,000"
"2667","  Blk 37 Jalan Rumah Tinggi","3 Room •Standard • Built-1969","53 sqm / $436 psf(Built)","$249,450"
"2668","  Blk 110 Jurong East Street 13","3 Room •New Generation • Built-1982","68 sqm / $366 psf(Built)","$268,000"
"2669","  Blk 440B Fernvale Link","5 Room •Improved • Built-2015","113 sqm / $439 psf(Built)","$535,000"
"2670","  Blk 2 Beach Road","3 Room •Improved(modified) • Built-1979","68 sqm / $450 psf(Built)","$330,000"
"2671","  Blk 89 Dawson Road","3 Room •Model A • Built-2016","65 sqm / $914 psf(Built)","$640,000"
"2672","  Blk 440 Hougang Avenue 8","4 Room •Model A • Built-1990","105 sqm / $371 psf(Built)","$420,000"
"2673","  Blk 87 Dawson Road","4 Room •Model A • Built-2015","87 sqm / $929 psf(Built)","$870,000"
"2674","  Blk 113 Bishan Street 12","4 Room •Model A • Built-1986","105 sqm / $601 psf(Built)","$680,000"
"2675","  Blk 112 Lengkong Tiga","5 Room •Improved • Built-1989","125 sqm / $526 psf(Built)","$708,000"
"2676","  Blk 530C Pasir Ris One","4 Room •Model A • Built-2015","86 sqm / $750 psf(Built)","$695,000"
"2677","  Blk 530C Pasir Ris One","4 Room •Model A • Built-2015","86 sqm / $809 psf(Built)","$750,000"
"2678","  Blk 440A Fernvale Link","5 Room •Model A • Built-2015","113 sqm / $444 psf(Built)","$540,000"
"2679","  Blk 190 Bishan Street 13","HDB Executive •Maisonette • Built-1987","150 sqm / $712 psf(Built)","$1,150,000"
"2680","  Blk 3 Marine Terrace","5 Room •Simplified • Built-1975","120 sqm / $687 psf(Built)","$888,000"
"2681","  Blk 671A Jurong West Street 65","HDB Executive •Apartment • Built-2002","123 sqm / $438 psf(Built)","$580,000"
"2682","  Blk 544 Choa Chu Kang Street 52","5 Room •Improved • Built-1995","125 sqm / $347 psf(Built)","$468,000"
"2683","  Blk 530C Pasir Ris One","4 Room •Model A • Built-2015","86 sqm / $750 psf(Built)","$695,000"
"2684","  Blk 469C Sengkang West Way","5 Room •Model A • Built-2016","113 sqm / $427 psf(Built)","$520,000"
"2685","  Blk 470A Upper Serangoon Crescent","4 Room •Model A • Built-2015","93 sqm / $477 psf(Built)","$478,000"
"2686","  Blk 190 Bishan Street 13","HDB Executive •Maisonette • Built-1987","150 sqm / $712 psf(Built)","$1,150,000"
"2687","  Blk 176B Edgefield Plains","5 Room •Improved • Built-2003","111 sqm / $384 psf(Built)","$459,000"
"2688","  Blk 110 Tampines Street 11","4 Room •New Generation • Built-1984","84 sqm / $473 psf(Built)","$428,000"
"2689","  Blk 331 Tah Ching Road","HDB Executive •Apartment • Built-1996","139 sqm / $433 psf(Built)","$648,000"
"2690","  Blk 303 Clementi Avenue 4","3 Room •New Generation • Built-1979","67 sqm / $454 psf(Built)","$328,000"
"2691","  Blk 516 Bedok North Avenue 2","5 Room •Improved • Built-1979","119 sqm / $507 psf(Built)","$650,000"
"2692","  Blk 13 Marine Terrace","5 Room •Model A • Built-1975","120 sqm / $604 psf(Built)","$780,000"
"2693","  Blk 306 Ang Mo Kio Avenue 1","5 Room •Improved • Built-1977","123 sqm / $490 psf(Built)","$650,000"
"2694","  Blk 27A Jalan Membina","4 Room •Model A • Built-2008","90 sqm / $637 psf(Built)","$618,000"
"2695","  Blk 2 Marine Terrace","5 Room •Improved • Built-1975","122 sqm / $662 psf(Built)","$870,000"
"2696","  Blk 30 Cassia Crescent","4 Room •Model A • Built-1998","102 sqm / $710 psf(Built)","$780,000"
"2697","  Blk 473A Upper Serangoon Crescent","5 Room •Improved • Built-2016","112 sqm / $497 psf(Built)","$600,000"
"2698","  Blk 475A Parkland Residences","4 Room •Model A • Built-2014","92 sqm / $601 psf(Built)","$595,000"
"2699","  Blk 449 Sin Ming Avenue","3 Room •Model A • Built-1990","105 sqm / $539 psf(Built)","$610,000"
"2700","  Blk 488B Tampines Street 45","4 Room •Model A • Built-1989","106 sqm / $394 psf(Built)","$450,000"
"2701","  Blk 147 Silat Avenue","4 Room •New Generation • Built-1982","94 sqm / $593 psf(Built)","$600,000"
"2702","  Blk 311 Ang Mo Kio Avenue 3","5 Room •Improved • Built-1978","123 sqm / $459 psf(Built)","$608,000"
"2703","  Blk 225A Jurong East Street 21","3 Room •New Generation(modified) • Built-1984","67 sqm / $468 psf(Built)","$338,000"
"2704","  Blk 273C Jurong West Avenue 3","5 Room •Improved • Built-2001","110 sqm / $380 psf(Built)","$450,000"
"2705","  Blk 433 Clementi Avenue 3","3 Room •New Generation • Built-1978","67 sqm / $443 psf(Built)","$320,000"
"2706","  Blk 633 Hougang Avenue 8","HDB Executive •Maisonette • Built-1987","147 sqm / $422 psf(Built)","$668,000"
"2707","  Blk 547 Jurong West Street 42","5 Room •Model A-maisonette • Built-1984","140 sqm / $402 psf(Built)","$606,000"
"2708","  Blk 98 Whampoa Drive","3 Room •Improved • Built-1974","76 sqm","View to offer"
"2709","  Blk 105 Aljunied Crescent","5 Room •Improved • Built-1979","121 sqm / $460 psf(Built)","$600,000"
"2710","  Blk 207 Pasir Ris Street 21","HDB Executive •Apartment • Built-1990","149 sqm / $377 psf(Built)","$605,000"
"2711","  Blk 172A Edgedale Plains","5 Room •Improved • Built-2004","110 sqm / $466 psf(Built)","$552,000"
"2712","  Blk 2 Beach Road","3 Room •Improved(modified) • Built-1979","68 sqm / $450 psf(Built)","$330,000"
"2713","  Blk 3A Upper Boon Keng Road","5 Room •Improved • Built-2006","110 sqm / $675 psf(Built)","$800,000"
"2714","  Blk 150 Woodlands Street 13","4 Room •New Generation • Built-1986","97 sqm / $335 psf(Built)","$350,000"
"2715","  Blk 311B Trivelis","4 Room •New Generation • Built-2014","82 sqm / $860 psf(Built)","$760,000"
"2716","  Blk 259C Punggol Field","5 Room •Improved • Built-2014","113 sqm / $491 psf(Built)","$598,000"
"2717","  Blk 440B Fernvale Link","5 Room •Improved • Built-2015","113 sqm / $439 psf(Built)","$535,000"
"2718","  Blk 117 Clementi Street 13","4 Room •Model A • Built-1984","108 sqm / $481 psf(Built)","$560,000"
"2719","  Blk 475D Parkland Residences","4 Room •Model A • Built-2014","92 sqm / $694 psf(Built)","$688,000"
"2720","  Blk 902 Tampines Avenue 4","4 Room •Model A • Built-1984","104 sqm / $445 psf(Built)","$498,000"
"2721","  Blk 17 Telok Blangah Crescent","4 Room •Model A • Built-2002","100 sqm / $565 psf(Built)","$608,000"
"2722","  Blk 501 Jelapang Road","5 Room •Improved • Built-1998","121 sqm / $399 psf(Built)","$520,000"
"2723","  Blk 406 Tampines Street 41","3 Room •Simplified • Built-1986","64 sqm / $490 psf(Built)","$338,000"
"2724","  Blk 184 Jelebu Road","HDB Executive •Apartment • Built-2003","124 sqm / $554 psf(Built)","$740,000"
"2725","  Blk 417 Hougang Avenue 8","4 Room •Model A • Built-1989","103 sqm / $422 psf(Built)","$468,000"
"2726","  Blk 28 Jalan Bahagia","3 Room •New Generation • Built-1977","56 sqm / $389 psf(Built)","$235,000"
"2727","  Blk 167 Stirling Road","3 Room •Standard • Built-1971","60 sqm / $431 psf(Built)","$278,888"
"2728","  Blk 428 Clementi Avenue 3","3 Room •New Generation(modified • Built-1978","67 sqm / $443 psf(Built)","$320,000"
"2729","  Blk 87 Dawson Road","3 Room •Model A • Built-2016","64 sqm / $1,056 psf(Built)","$728,000"
"2730","  Blk 267 Toh Guan Road","4 Room •Model A • Built-1998","101 sqm / $450 psf(Built)","$490,000"
"2731","  Blk 747B Belvia","4 Room •Model A1 • Built-2019","86 sqm / $750 psf(Built)","$695,000"
"2732","  Blk 433 Clementi Avenue 3","4 Room •New Generation • Built-1978","91 sqm / $459 psf(Built)","$450,000"
"2733","  Blk 42 Cassia Crescent","4 Room •New Generation • Built-1981","93 sqm / $539 psf(Built)","$540,000"
"2734","  Blk 155 Bishan Street 13","5 Room •Improved • Built-1987","131 sqm / $585 psf(Built)","$825,000"
"2735","  Blk 55 New Upper Changi Road","5 Room •Simplified • Built-1977","120 sqm / $431 psf(Built)","$558,000"
"2736","  Blk 788D Woodlands Crescent","HDB Executive •Maisonette • Built-1999","143 sqm / $441 psf(Built)","$680,000"
"2737","  Blk 134 Marsiling Road","Multi-Gen/Jumbo •Jumbo • Built-1995","173 sqm / $375 psf(Built)","$700,000"
"2738","  Blk 126 Geylang East Avenue 1","4 Room •Model A • Built-1983","108 sqm / $490 psf(Built)","$570,000"
"2739","  Blk 477B Upper Serangoon View","4 Room •Model A • Built-2016","92 sqm / $535 psf(Built)","$530,000"
"2740","  Blk 307B Anchorvale Road","HDB Executive •Apartment • Built-2001","125 sqm / $434 psf(Built)","$585,000"
"2741","  Blk 93 Dawson Road","5 Room •Improved • Built-2016","122 sqm / $837 psf(Built)","$1,100,000"
"2742","  Blk 415B Fernvale Link","5 Room •Improved • Built-2016","113 sqm / $485 psf(Built)","$590,000"
"2743","  Blk 289C Bukit Batok Street 25","5 Room •Improved • Built-1997","121 sqm / $437 psf(Built)","$570,000"
"2744","  Blk 18B Circuit Road","4 Room •Model A • Built-2015","93 sqm / $719 psf(Built)","$720,000"
"2745","  Blk 57 Geylang Bahru","3 Room •Improved • Built-1974","70 sqm / $431 psf(Built)","$325,000"
"2746","  Blk 864A Tampines Street 83","5 Room •Improved • Built-1988","122 sqm / $445 psf(Built)","$585,000"
"2747","  Blk 428 Clementi Avenue 3","3 Room •New Generation(modified • Built-1978","67 sqm / $443 psf(Built)","$320,000"
"2748","  Blk 207D Punggol Place","4 Room •Model A • Built-2014","92 sqm / $573 psf(Built)","$568,000"
"2749","  Blk 273B Punggol Place","3 Room •Model A • Built-2013","114 sqm / $537 psf(Built)","$660,000"
"2750","  Blk 79C Toa Payoh Central","5 Room •Improved • Built-2009","110 sqm / $844 psf(Built)","$999,999"
"2751","  Blk 128 Pasir Ris Street 11","HDB Executive •Maisonette • Built-1988","146 sqm / $413 psf(Built)","$650,000"
"2752","  Blk 520A Centrale 8 At Tampines","4 Room •Dbss • Built-2014","84 sqm / $794 psf(Built)","$718,000"
"2753","  Blk 2 Beach Road","3 Room •Improved • Built-1979","68 sqm / $450 psf(Built)","$330,000"
"2754","  Blk 17 Marine Terrace","4 Room •Standard • Built-1975","82 sqm / $560 psf(Built)","$495,000"
"2755","  Blk 90 Dawson Road","4 Room •Model A • Built-2015","83 sqm / $916 psf(Built)","$818,000"
"2756","  Blk 50 Lorong 5 Toa Payoh","5 Room •Improved • Built-1993","123 sqm / $452 psf(Built)","$598,000"
"2757","  Blk 475D Parkland Residences","4 Room •Model A • Built-2014","92 sqm / $580 psf(Built)","$575,000"
"2758","  Blk 808C Chai Chee Road","4 Room •Model A • Built-2015","93 sqm / $659 psf(Built)","$660,000"
"2759","  Blk 657 Jalan Tenaga","4 Room •Model A • Built-1996","107 sqm / $477 psf(Built)","$550,000"
"2760","  Blk 87 Dawson Road","4 Room •Model A • Built-2015","83 sqm / $894 psf(Built)","$799,000"
"2761","  Blk 308A Punggol Walk","5 Room •Improved • Built-2016","112 sqm / $579 psf(Built)","$699,000"
"2762","  Blk 729 Yishun Street 71","3 Room •Standard • Built-1987","64 sqm / $417 psf(Built)","$288,000"
"2763","  Blk 547 Woodlands Drive 16","5 Room •Improved • Built-2000","115 sqm / $391 psf(Built)","$485,000"
"2764","  Blk 226A Compassvale Walk","5 Room •Standard • Built-1999","122 sqm / $399 psf(Built)","$525,000"
"2765","  Blk 522A  Tampines Central 7","4 Room •Model A • Built-2015","93 sqm / $549 psf(Built)","$550,000"
"2766","  Blk 301 Clementi Avenue 4","4 Room •New Generation • Built-1979","92 sqm / $404 psf(Built)","$400,000"
"2767","  Blk 661A Edgedale Plains","4 Room •Premium Apartment • Built-2016","92 sqm / $525 psf(Built)","$520,000"
"2768","  Blk 90 Bedok North Street 4","5 Room •Model A • Built-1978","117 sqm / $395 psf(Built)","$498,000"
"2769","  Blk 767 Bedok Reservoir View","5 Room •Model A • Built-2000","115 sqm / $483 psf(Built)","$599,000"
"2770","  Blk 273D Punggol Place","4 Room •Model A • Built-2013","96 sqm / $508 psf(Built)","$525,000"
"2771","  Blk 45 Circuit Road","3 Room •Standard • Built-1971","52 sqm / $446 psf(Built)","$250,000"
"2772","  Blk 271 Bishan Street 24","4 Room •Model A • Built-1992","104 sqm / $552 psf(Built)","$618,000"
"2773","  Blk 126C Kim Tian Road","4 Room •Model A • Built-2013","87 sqm / $854 psf(Built)","$800,000"
"2774","  Blk 92 Dawson Road","4 Room •Model A • Built-2016","97 sqm / $862 psf(Built)","$900,000"
"2775","  Blk 84 Lorong 2 Toa Payoh","4 Room •Model A • Built-1997","105 sqm / $664 psf(Built)","$750,000"
"2776","  Blk 104B Depot Road","5 Room •Model A • Built-2000","116 sqm / $576 psf(Built)","$720,000"
"2777","  Blk 707 Pasir Ris Drive 10","5 Room •Improved • Built-1996","127 sqm / $438 psf(Built)","$600,000"
"2778","  Blk 175B Corporation Tiara","4 Room •Model A • Built-2015","93 sqm / $479 psf(Built)","$480,000"
"2779","  Blk 210B Punggol Place","4 Room •Model A • Built-2014","92 sqm / $482 psf(Built)","$478,000"
"2780","  Blk 537 Ang Mo Kio Avenue 5","4 Room •New Generation • Built-1979","93 sqm / $399 psf(Built)","$399,999"
"2781","  Blk 308B Punggol Walk","5 Room •Model A • Built-2016","92 sqm / $565 psf(Built)","$560,000"
"2782","  Blk 162 Mei Ling Street","3 Room •Improved • Built-1970","66 sqm / $518 psf(Built)","$368,000"
"2783","  Blk 2 Dover Road","3 Room •Improved • Built-2020","65 sqm / $407 psf(Built)","$285,000"
"2784","  Blk 808A Chai Chee Road","4 Room •Model A • Built-2015","93 sqm / $697 psf(Built)","$698,000"
"2785","  Blk 339A Kang Ching Road","4 Room •Model A • Built-2012","89 sqm / $469 psf(Built)","$450,000"
"2786","  Blk 612 Woodlands Avenue 4","4 Room •Model A • Built-1998","102 sqm / $336 psf(Built)","$370,000"
"2787","  Blk 33 Chai Chee Avenue","5 Room •Simplified • Built-1975","117 sqm / $476 psf(Built)","$600,000"
